Id,SalePrice
1603,89768.37537479594
1604,291201.2632937489
1605,241711.25111261112
1606,163473.42399827804
1607,170092.34419585066
1608,216737.0664978029
1609,190869.6354451428
1610,150164.16780718905
1611,128816.13788257046
1612,173223.25768496448
1613,151095.69662615648
1614,119703.17786314117
1615,92073.30302088622
1616,70508.0487726603
1617,90836.68946586498
1618,123322.88501927676
1619,138756.16888966796
1620,167263.7195536668
1621,131915.1894246669
1622,136614.0082100542
1623,301252.7877346396
1624,190897.79825324347
1625,125156.37891703584
1626,167496.1202511009
1627,185948.60483922838
1628,273822.79078053037
1629,177553.32483278622
1630,436012.6678866319
1631,245087.05910770732
1632,254959.42801135633
1633,170033.76236926822
1634,180765.48399183305
1635,182759.13160338628
1636,150963.13115650878
1637,199049.49473368464
1638,194537.8559887262
1639,180013.80611047856
1640,257253.51124365436
1641,173956.8197810156
1642,227225.7128162194
1643,224190.41873558654
1644,234525.46681428945
1645,188927.37769025753
1646,152955.0933582497
1647,167487.61234652888
1648,126534.05003651041
1649,143361.74796996784
1650,112020.08003037257
1651,124122.13403294688
1652,97921.42014641615
1653,96406.8794901723
1654,151450.5475353838
1655,165416.6568770743
1656,150286.20535339598
1657,151491.68051122848
1658,147289.26643238982
1659,146292.64932016618
1660,148325.00324431632
1661,483656.397376236
1662,403473.34516982344
1663,341488.0282637005
1664,497226.73946403095
1665,312314.40839855577
1666,366803.5422961076
1667,367298.91337355104
1668,334418.08000620885
1669,302776.71689904307
1670,356008.55855831335
1671,263175.7800790576
1672,482709.37295469816
1673,320180.3759211613
1674,236438.3122315179
1675,186199.21877820187
1676,189079.91486706404
1677,223951.18701111933
1678,457438.7489816805
1679,412659.68851621187
1680,344601.8039086032
1681,266613.218577486
1682,284693.39341978973
1683,178640.52769857325
1684,170037.9461165608
1685,170530.30852753628
1686,168203.25370211148
1687,164972.87476087318
1688,185650.52258726346
1689,186454.7916883094
1690,187955.71999803567
1691,180639.24492503982
1692,262445.05721768475
1693,170999.39850333147
1694,179685.7639155353
1695,164847.35809311667
1696,271592.3490453144
1697,168669.2820235273
1698,379247.92573534674
1699,342263.84315871313
1700,263795.0888694146
1701,259462.20514202674
1702,263125.7057248099
1703,237549.41491463594
1704,285930.92072942597
1705,249216.24266498873
1706,479087.6008615007
1707,232766.49047445095
1708,214721.67466082645
1709,271614.45309486415
1710,223240.91564125076
1711,254057.5740345539
1712,261926.9903804151
1713,262087.06329623712
1714,216418.43803951953
1715,209001.36350422355
1716,179017.81260034782
1717,172040.65611196976
1718,135637.48713942207
1719,196629.75625478313
1720,235865.73462487562
1721,168429.83207086372
1722,129110.96244479131
1723,152508.2260909474
1724,207181.05953347989
1725,241132.2084010716
1726,200048.93688844307
1727,151361.3829537077
1728,182539.7883832776
1729,170962.52513220918
1730,173147.35712425283
1731,109907.95232944163
1732,126558.42269607152
1733,114496.92593170109
1734,110695.49450461734
1735,128038.90746662837
1736,105562.74247694384
1737,375389.8531391174
1738,225478.02517892973
1739,307513.9062260696
1740,209860.34255710593
1741,184944.31699913362
1742,169464.3081033237
1743,172231.49508518726
1744,283932.1734553558
1745,210196.51610561679
1746,204310.8508470284
1747,227272.547960755
1748,228946.18425218572
1749,147783.95716564768
1750,121667.62180010843
1751,240004.1398080231
1752,115714.59352160791
1753,149922.4455392558
1754,209343.5259197438
1755,157304.38902122865
1756,126066.70188449472
1757,120681.72270709538
1758,147400.98617467438
1759,168833.2728554733
1760,165666.8961384559
1761,145500.23865825447
1762,181656.8893599651
1763,160789.29470894678
1764,110788.34568533274
1765,162971.59924226216
1766,178989.90450696068
1767,222088.2615880477
1768,144133.12722362066
1769,172781.76608793085
1770,145321.5754894778
1771,126948.8997525886
1772,138855.7026851594
1773,124187.60753823724
1774,131109.4355356685
1775,143779.55446063846
1776,136221.86187248857
1777,113195.27272571348
1778,140027.76642180368
1779,126101.77529131419
1780,164541.09997520605
1781,133490.2733019245
1782,89565.95312782368
1783,132461.36934316522
1784,107086.37427095369
1785,124813.34385864854
1786,130973.15336643829
1787,162832.01917711442
1788,57741.48877294918
1789,98358.01678262775
1790,83080.61570751049
1791,180097.23660623838
1792,166613.38584337692
1793,129478.98097055481
1794,138480.2752881438
1795,133165.0803123326
1796,118383.91255882858
1797,113884.4947369179
1798,120678.713205559
1799,121652.43034242209
1800,132619.7722665621
1801,136358.6818204224
1802,144830.38303228276
1803,148315.2936658387
1804,139199.86914524162
1805,134561.52193129825
1806,122179.32560390818
1807,127624.98369418534
1808,130009.00767645428
1809,120864.80455094411
1810,147482.9977582682
1811,90412.68382184384
1812,94327.3956713967
1813,123789.00514751924
1814,97820.72820133851
1815,49002.96968102772
1816,89433.72618142403
1817,104410.90628196306
1818,151234.06924984246
1819,122769.16303818386
1820,62641.44360330218
1821,106758.71841946237
1822,143458.44489699393
1823,34935.19657090521
1824,146046.55783955834
1825,129743.73223597571
1826,105358.45485827634
1827,101055.80505698494
1828,138889.69999661768
1829,109636.12475768331
1830,139403.05144018898
1831,167368.68731331598
1832,84103.12461115848
1833,149105.50785787537
1834,119274.33194373573
1835,148178.74799625753
1836,131629.5750543213
1837,88644.26390586718
1838,127137.77427814715
1839,88175.92551447514
1840,150015.56087100387
1841,134694.90302604408
1842,67152.65931964898
1843,135843.82921404127
1844,135624.54070120276
1845,130565.48367647832
1846,149819.77974809424
1847,150353.5171722271
1848,64301.70649644733
1849,121811.04446031289
1850,120461.54870942052
1851,141633.24577896093
1852,125287.25382176643
1853,124959.11562822397
1854,179111.2395143988
1855,148640.63833611098
1856,220660.36294434735
1857,154591.3143231197
1858,135828.9450858492
1859,117342.91707500884
1860,149850.3133844145
1861,117342.91707500884
1862,309676.96112480137
1863,302073.56572616607
1864,302073.56572616607
1865,322416.69617719547
1866,328835.48392546386
1867,239864.25914783293
1868,330053.57802209316
1869,201016.12987105316
1870,240997.62628249364
1871,247813.38993832452
1872,168826.65236678187
1873,230794.75333677407
1874,148043.8045689784
1875,200642.98580024304
1876,198755.36215020352
1877,215543.5922419168
1878,205432.12703927804
1879,138536.3563742794
1880,142686.40396047584
1881,238382.08805055052
1882,253822.41874341652
1883,197078.8579455366
1884,204012.85243197368
1885,258654.1958558812
1886,307024.28587459284
1887,211795.93548628505
1888,291309.87342774746
1889,171933.9777561019
1890,127869.51441851459
1891,138371.23894209694
1892,101869.37986576614
1893,133315.92353339746
1894,125563.98640825925
1895,141649.96140618128
1896,124544.01802150453
1897,108490.26709136239
1898,104540.594603345
1899,151832.59173702396
1900,164874.0163802585
1901,178217.3110851638
1902,155741.9713533748
1903,230091.44726796722
1904,130351.89403220864
1905,193173.33499548372
1906,180004.1703937671
1907,223815.75837436106
1908,114190.81047556284
1909,139432.411462962
1910,120580.49720342795
1911,213451.7312293218
1912,323054.4063864458
1913,133808.228952833
1914,67406.43960276333
1915,329826.2300769323
1916,63668.48672475632
1917,252425.53108241333
1918,138295.57792243548
1919,157277.0532662546
1920,146116.0544763141
1921,388152.5032278748
1922,321103.05393739056
1923,215351.39859907745
1924,235276.306199796
1925,208981.11109521406
1926,377608.03078225837
1927,130170.8158412499
1928,153946.10954394855
1929,122403.15728307575
1930,131596.8095975274
1931,141818.35175095376
1932,134939.4644876347
1933,180578.3574718086
1934,175200.08383425302
1935,178507.68002623267
1936,185338.79498196574
1937,178425.53654360367
1938,167075.11143259288
1939,267415.6495126429
1940,207026.3147125934
1941,168766.85975471235
1942,179662.64710170543
1943,214832.17418696484
1944,366079.56321447773
1945,420371.4307101514
1946,165922.8642344476
1947,333045.747184842
1948,180399.86835381054
1949,222586.887801354
1950,180038.54678574178
1951,264396.3975875405
1952,207370.66972993358
1953,149754.96631863384
1954,202466.9772733604
1955,136423.14006906148
1956,330252.4635231582
1957,152520.8566646746
1958,294645.8062508489
1959,132364.43284221183
1960,111089.43922083577
1961,114859.17686037111
1962,96730.36603505474
1963,102796.74670174852
1964,107124.31407193188
1965,145471.91175533136
1966,159705.11810089898
1967,279903.0777215582
1968,462799.9635429134
1969,398043.58402413724
1970,457453.9925049221
1971,440924.42405558063
1972,383003.52057074883
1973,280035.03641521576
1974,320454.71922925307
1975,488980.68208726175
1976,253145.56893755257
1977,341867.79076821415
1978,373415.75988039287
1979,319760.08529598836
1980,191441.86517167985
1981,329645.0152380818
1982,235363.11314790283
1983,218200.52142841826
1984,168584.48486532198
1985,212147.04229267937
1986,208430.4105255173
1987,181000.46159371256
1988,170687.70234869997
1989,192491.3338991487
1990,211936.4803123879
1991,229356.89078305042
1992,211528.03732002506
1993,168082.11638214203
1994,258286.85197331
1995,185298.22291701825
1996,248865.3003137819
1997,316134.079324965
1998,369034.8201445797
1999,270279.33192914975
2000,295143.0620269472
2001,272107.0906151344
2002,246097.20513484007
2003,256110.87272500407
2004,266333.12970420916
2005,246676.49324512616
2006,237745.1441843942
2007,244039.04967085793
2008,226411.3434479437
2009,192967.1163234972
2010,193036.40319798075
2011,145299.56207923888
2012,183812.42983084093
2013,182367.54257759728
2014,185549.6490027111
2015,203052.22420844634
2016,189128.23882976538
2017,202459.25741303992
2018,117885.02968553851
2019,134336.89611313786
2020,113179.26926127206
2021,114508.3827672159
2022,188022.43198753922
2023,136126.95289198664
2024,231180.16854616813
2025,397328.71453171835
2026,173445.37622813444
2027,146302.72655176406
2028,158296.00661287774
2029,171274.615095335
2030,278748.4550172164
2031,254952.1573272794
2032,287713.2705281268
2033,270678.0322096231
2034,165932.34684182584
2035,221631.97274987862
2036,196362.4615633873
2037,201528.71103725326
2038,314578.65771413717
2039,219448.88627458402
2040,326567.1875561146
2041,284371.256733241
2042,206175.54906506205
2043,174840.88759835035
2044,178067.89292601918
2045,207047.09420513228
2046,149359.5007616596
2047,145453.22060371988
2048,131118.58614644257
2049,139704.84965411125
2050,179828.29806694432
2051,106919.79664994894
2052,129915.83838216857
2053,141499.05340574394
2054,74812.06137812955
2055,156204.85428987624
2056,143446.23523089377
2057,122156.65806891816
2058,208099.76457212167
2059,140287.1619323371
2060,172349.59599848342
2061,165249.9208551569
2062,134385.80505884354
2063,111226.4907431876
2064,139417.48002884988
2065,114472.82089586895
2066,162757.95643282722
2067,123954.28887840438
2068,133750.96182529716
2069,81458.36937976534
2070,104535.58005088901
2071,92065.98804083
2072,124849.90433910034
2073,133913.83775801075
2074,180595.64329598096
2075,145096.82592137472
2076,121745.22499598775
2077,153518.6011754828
2078,126267.44039336269
2079,132783.64394785676
2080,115945.56606112511
2081,125068.22828914625
2082,138081.19415172155
2083,143039.26447578223
2084,111544.25006880955
2085,119740.67315985568
2086,123330.0591152296
2087,121015.27255214588
2088,100795.40352767335
2089,73999.95113429219
2090,129999.57549559817
2091,113051.88061843479
2092,128818.9555215405
2093,121972.5587405553
2094,129691.52668219936
2095,144660.7037113868
2096,80179.83504540488
2097,98826.08593652831
2098,141568.6237001622
2099,55061.15353239223
2100,100315.12842012414
2101,122476.51579727807
2102,124452.32477077834
2103,102080.90372873894
2104,126307.28657246559
2105,124013.9490244985
2106,62565.622991956596
2107,227170.81641026496
2108,106866.19999853062
2109,110653.45881679577
2110,121932.20576502936
2111,147684.76707961026
2112,141624.44823965133
2113,116001.9260735661
2114,110202.4358375094
2115,161357.96264419475
2116,117854.2356765156
2117,149270.9532036602
2118,124316.80354528202
2119,104336.44132434264
2120,111083.31145215456
2121,94638.71708875365
2122,95642.96530960489
2123,95271.44005984548
2124,174418.27807921736
2125,123396.95414570028
2126,149891.08528298585
2127,162306.19900062482
2128,134868.5986844958
2129,94977.65902241252
2130,143086.36065400983
2131,143272.75360102914
2132,107865.12779511756
2133,120346.58240775474
2134,116094.14301905036
2135,97851.25090885359
2136,67775.62273311023
2137,115124.67373691499
2138,133899.8980616951
2139,145022.7475246802
2140,134980.45701187375
2141,136740.93994503535
2142,130253.7455492984
2143,136315.02488934115
2144,111902.16718138255
2145,135731.93150663152
2146,153794.70750688566
2147,157049.3624559105
2148,143093.72395477848
2149,136080.62072924306
2150,206882.72668604398
2151,120235.33587792683
2152,175624.62219266858
2153,160627.6010586817
2154,106227.61804203934
2155,129070.43021771479
2156,241878.53714609618
2157,216398.30675430872
2158,231786.39326852316
2159,209238.83760884524
2160,175366.3524876358
2161,234217.2341488421
2162,414382.84381594363
2163,343721.45072888077
2164,236827.85770728337
2165,173001.67114593321
2166,150155.0395579021
2167,223743.34398456098
2168,203926.02807809532
2169,198019.82768381594
2170,211845.07699401194
2171,143065.00194862238
2172,143005.3946445905
2173,165368.4027222023
2174,236586.82268442528
2175,279971.2323190041
2176,342199.35240035196
2177,249190.50642819615
2178,208905.05318183408
2179,140886.59446828073
2180,239870.43096376848
2181,196855.31250314196
2182,216499.99933767767
2183,195563.00587976197
2184,121089.83180443996
2185,121929.37125949527
2186,135874.71200191625
2187,150477.99680143874
2188,152303.13505297076
2189,211563.33788557223
2190,82290.54222486194
2191,85445.51030560114
2192,90899.56243546958
2193,102073.20640193066
2194,108043.27827252091
2195,105621.70142482211
2196,98370.19389372221
2197,113274.91018790532
2198,165310.33445200193
2199,173410.93983518516
2200,148398.88814276885
2201,150248.0015268146
2202,219285.22114315108
2203,165605.59633068304
2204,174701.20718406315
2205,121998.0732154812
2206,145868.89552814185
2207,214372.77669011767
2208,246100.07241976238
2209,249056.84467864878
2210,125752.61023004695
2211,112427.88215937564
2212,113122.71651370349
2213,101561.76524460812
2214,133716.8017721845
2215,103741.2158705701
2216,151652.21014374128
2217,86552.53829264503
2218,77538.74557746564
2219,80391.2122673086
2220,83211.25260188701
2221,329826.2300769323
2222,258088.4156705772
2223,276578.79023922543
2224,200166.19713907986
2225,130511.39676296123
2226,177356.88365593017
2227,191620.54757774164
2228,259985.12325638524
2229,244064.13199948374
2230,150694.58074130095
2231,216802.7982076341
2232,181651.38895858737
2233,178831.3327290502
2234,256585.86674323672
2235,216781.5362470213
2236,270998.79108051537
2237,316427.4866693025
2238,202244.61142246894
2239,121961.45786460627
2240,158464.33142240715
2241,144666.44429286392
2242,123180.02087907566
2243,127365.14847660232
2244,106638.73381845292
2245,101396.57867212615
2246,135991.69719644214
2247,114278.11319822722
2248,126230.33291335397
2249,125856.74056563621
2250,131936.44249887243
2251,105935.26774758314
2252,177852.84576882515
2253,152965.81400232165
2254,169162.2398494564
2255,190414.26020042523
2256,185024.82130101012
2257,227361.3929754713
2258,171407.9632478124
2259,171110.01343013672
2260,154154.30380961575
2261,207544.41214649187
2262,223743.6128288845
2263,390330.6980633752
2264,463513.8510396102
2265,173742.3306247671
2266,310340.0129852166
2267,437861.0381287835
2268,376444.0508471531
2269,145253.7337219334
2270,190617.32168210694
2271,208649.49598706726
2272,195087.1264968559
2273,158253.14984552434
2274,176918.70964260362
2275,142440.00992465773
2276,188653.84136732927
2277,187333.49708017337
2278,153207.0508395881
2279,127047.38424366525
2280,121965.22696864778
2281,163314.082105121
2282,189329.9231599787
2283,104355.99565366532
2284,115674.10451604698
2285,161902.55759175113
2286,117674.22967627713
2287,328091.80978972826
2288,281918.87278863066
2289,399995.0758651361
2290,443128.12465523306
2291,319474.1526095665
2292,439027.8584370865
2293,496006.7529606876
2294,449288.65396422805
2295,447448.0682528127
2296,253301.12117413917
2297,312061.4062654354
2298,324233.8460798162
2299,413670.4996092809
2300,345344.44621777715
2301,277147.95884736546
2302,230457.23292200247
2303,246159.61476777247
2304,226639.03435535516
2305,173246.95905186477
2306,167918.09879041614
2307,184728.58760088746
2308,230167.78953577133
2309,287277.4079148933
2310,222192.60139837713
2311,202445.7680325314
2312,198037.0108911056
2313,172415.32565431204
2314,184089.73093392438
2315,175854.60632751198
2316,189626.20198300199
2317,177491.47961031392
2318,178819.4045856667
2319,175129.64316310984
2320,187666.89184989157
2321,233778.38338505596
2322,169570.21165956196
2323,185715.82445223656
2324,169618.68244432713
2325,201405.21833512862
2326,162395.39616771167
2327,204073.53723995347
2328,226668.1180056268
2329,182518.1094718694
2330,172233.49308928841
2331,390751.00410735654
2332,424305.2729655487
2333,316109.84951565997
2334,274292.7191155577
2335,269984.062648395
2336,328472.51505459915
2337,211757.0593715001
2338,281116.5954425676
2339,231212.45883393136
2340,390144.58311546606
2341,226662.01228709196
2342,239493.64292744108
2343,222150.86733310623
2344,236740.63922140308
2345,225760.70110108185
2346,226233.031569039
2347,207877.49463266795
2348,245010.62807448074
2349,198318.92358115542
2350,277701.1532802045
2351,250429.76754972918
2352,243691.85631477635
2353,249226.4946773336
2354,138961.4163722512
2355,159551.74779350107
2356,149687.7268309191
2357,192752.59294527583
2358,193248.7066938686
2359,127184.61097501527
2360,107409.63827941056
2361,135522.07687297722
2362,251686.07051323017
2363,138694.71506745924
2364,157248.34720593295
2365,223357.93802572213
2366,199545.1206831429
2367,220841.14020444808
2368,223204.5087395374
2369,224853.57128620302
2370,168161.77733967715
2371,172896.23424993898
2372,197013.2953503392
2373,286867.42776189215
2374,329739.27552429686
2375,252520.97396550252
2376,260212.62814177794
2377,391593.59102933697
2378,132326.1862247025
2379,191817.32529649333
2380,136121.06169547306
2381,144707.12020480537
2382,196120.68628008835
2383,195934.81325652535
2384,247531.91110468935
2385,161718.0457574281
2386,133265.72839739168
2387,140942.53423526278
2388,104137.13404209612
2389,131165.1439817069
2390,140737.17643443737
2391,137702.59755264156
2392,112224.31395354412
2393,171212.035959257
2394,142995.21598145165
2395,211761.48031895887
2396,136856.5702358271
2397,201790.62185306745
2398,135355.915250083
2399,65832.80056526882
2400,61226.528924257764
2401,111858.31766256002
2402,137638.65505117405
2403,142897.40491831445
2404,144601.3425783115
2405,157989.4116899299
2406,138859.86495251593
2407,124001.86787458378
2408,150434.97275134904
2409,126220.48113479407
2410,164649.84559589706
2411,116888.12715981567
2412,158550.09174957257
2413,137408.87522122278
2414,136299.70594803183
2415,137082.48793602706
2416,126086.37743010194
2417,124895.30364068376
2418,124806.94718817351
2419,120858.07858652643
2420,125004.13159557983
2421,148350.77176282418
2422,104605.3934107222
2423,124109.63927744006
2424,160647.1665245223
2425,226414.28741882267
2426,131997.54480897626
2427,139994.24894636165
2428,177960.18702347885
2429,118001.79520008565
2430,126916.96371059783
2431,126525.20354670039
2432,141231.98977500777
2433,146099.76575218377
2434,142143.87041983614
2435,153651.8399238224
2436,106291.60007741023
2437,104777.04288066793
2438,129700.28550193181
2439,101962.61320281621
2440,120327.522104653
2441,99450.80770679109
2442,101720.09177878326
2443,113547.90824257956
2444,121508.13306224067
2445,80790.62041712814
2446,133330.74511585725
2447,198544.31168999046
2448,131803.9295618274
2449,107042.1213121837
2450,152832.057675251
2451,126674.14708297644
2452,227166.66562662247
2453,90874.64725366951
2454,133312.51848295183
2455,121917.63537981042
2456,147253.65334260877
2457,127923.65574076603
2458,117761.55133012406
2459,103093.42586385825
2460,136036.25323728056
2461,115448.74207249697
2462,142814.26701629677
2463,126055.14408195153
2464,181526.8942453038
2465,134450.73708849616
2466,108296.58927837065
2467,142718.0011206294
2468,68919.60592247466
2469,63284.15405409599
2470,181551.64029811768
2471,192633.42513480622
2472,163775.06588227962
2473,109468.76295347871
2474,87460.32807658223
2475,213266.98841108463
2476,115812.12125305782
2477,123030.79925044508
2478,161019.21273121034
2479,101901.20574858123
2480,142281.78839102414
2481,117866.73443319632
2482,130220.15981972695
2483,110733.4074385479
2484,112121.36217169203
2485,117375.32893017557
2486,147372.06737340288
2487,167774.4550361363
2488,166065.88401271903
2489,144827.7440147231
2490,151238.1244580152
2491,97890.39822668301
2492,176761.92732613476
2493,143190.56692073756
2494,151478.4543103839
2495,84098.17651221408
2496,261538.24042954075
2497,139440.3940933381
2498,114014.65076400149
2499,94484.71365421536
2500,116726.26235028265
2501,134811.7093526349
2502,148698.92694234045
2503,88008.67158442215
2504,174065.0439397668
2505,215854.65546767335
2506,239804.3163128429
2507,277244.27193455474
2508,240375.29324404534
2509,211658.90168603265
2510,221606.5499279092
2511,176805.3548693058
2512,202243.18988637385
2513,214367.0287402336
2514,239954.00652910437
2515,150717.36823479278
2516,168065.44247180645
2517,148448.50852146946
2518,156397.419403424
2519,216166.5066371221
2520,212867.06469887306
2521,188590.8358191601
2522,221378.20710780448
2523,128411.67980225972
2524,140947.9338529571
2525,151399.44479412914
2526,141251.86721773937
2527,123908.21242183082
2528,140912.46186603722
2529,144640.84273867658
2530,131627.18189313484
2531,229223.51725919073
2532,221802.56731631473
2533,197051.44279323658
2534,214179.98840679636
2535,310397.0054923418
2536,251254.18132579522
2537,218473.65793057095
2538,180685.88938056713
2539,189155.37557080918
2540,168440.10033167788
2541,178777.30912488137
2542,162739.47266212475
2543,121403.42533086418
2544,115687.3396852876
2545,130533.97105396395
2546,128941.30437885837
2547,133334.86981813217
2548,144036.541883282
2549,154094.06179435542
2550,404179.1533676464
2551,139035.31113644395
2552,115935.89352244981
2553,72056.6595178265
2554,103797.5921379925
2555,112947.59281972285
2556,102455.24168657165
2557,108516.6299107283
2558,146619.09785682271
2559,147950.1459482606
2560,147657.69878641932
2561,156568.3657444861
2562,143939.7409044893
2563,156779.09612005844
2564,202904.5987005165
2565,149073.2608089223
2566,169294.96433905535
2567,137285.1039558021
2568,206562.00799974764
2569,215998.01576499158
2570,123885.79607872908
2571,191134.25004476839
2572,181102.701795284
2573,228478.53928440844
2574,296409.99280378234
2575,126395.1805486545
2576,123347.32445541915
2577,143853.34620035038
2578,86584.83097220823
2579,67982.00649308448
2580,125044.42670920947
2581,125023.93703642974
2582,117405.276089971
2583,295298.41851333383
2584,145156.56109390067
2585,182848.32235417425
2586,214127.76607744241
2587,204888.6637332425
2588,152682.12153162167
2589,142476.0051337056
2590,213914.0869883243
2591,214066.65816936883
2592,208929.12192036049
2593,252904.61563421713
2594,189794.97259474322
2595,213610.37770551926
2596,296527.1826610872
2597,188271.81261000992
2598,286835.663662008
2599,306811.8963170982
2600,119987.88977993469
2601,139623.45852354277
2602,83525.33352097166
2603,96992.06538189022
2604,95388.90087950908
2605,70376.40932394011
2606,143690.88405838775
2607,172435.2430695338
2608,210682.4356270193
2609,164541.49336081548
2610,118995.07912051388
2611,120091.50179719398
2612,151160.628606852
2613,131171.74370761687
2614,129897.28316705374
2615,145714.3678858363
2616,132134.20871027178
2617,190534.53313874747
2618,186586.94108270243
2619,194900.12646994536
2620,182608.14473412192
2621,177754.51250622698
2622,187355.70098992763
2623,235919.5743036143
2624,279747.0462427063
2625,340916.0256578625
2626,161809.82649035368
2627,190229.28623141875
2628,497187.9074896627
2629,473148.32196506415
2630,366813.0081061103
2631,475260.21006948693
2632,481426.6947322861
2633,331158.9472319297
2634,442174.9441168075
2635,150568.304411908
2636,183395.97693825397
2637,192141.74698017456
2638,269045.42096273246
2639,205493.1771643436
2640,151786.9006039305
2641,104492.55280468825
2642,193684.59481176373
2643,98304.18100559711
2644,127481.23603753008
2645,108692.01498444584
2646,99007.39887231674
2647,100412.8129119569
2648,143058.293798725
2649,147878.1852163263
2650,159894.80426772294
2651,143835.57185794922
2652,452041.2835837838
2653,234055.8191470792
2654,256985.39157341092
2655,403910.557109753
2656,313772.79178583407
2657,319329.2229058948
2658,287947.70478125924
2659,335197.5815503378
2660,364673.47300927533
2661,305254.68673164
2662,362336.23862098885
2663,264369.6280010411
2664,280104.584108457
2665,318514.61531651916
2666,282478.2488291403
2667,166700.58112852214
2668,179120.64409805642
2669,175947.21844514486
2670,287983.2465692531
2671,184515.93169459983
2672,185710.75166787714
2673,193438.00305232653
2674,190480.79345050125
2675,180151.16213377131
2676,185061.56228548216
2677,191642.4450913658
2678,275286.72016910126
2679,277240.1832432325
2680,287748.63447074656
2681,429574.5398072585
2682,327778.96877554484
2683,537188.5350867535
2684,303958.77724707965
2685,342532.7452754401
2686,242136.97284887423
2687,348996.8374762001
2688,228538.18010379793
2689,220470.9891348955
2690,471049.48753470054
2691,189074.7850393442
2692,147055.8770697939
2693,200140.94905683654
2694,138909.26337464986
2695,186032.1240257879
2696,176562.39036200155
2697,184913.5121206652
2698,204208.95649247008
2699,178188.93054862448
2700,152998.3275492822
2701,158717.50077716797
2702,109624.02664488759
2703,138565.48374772078
2704,138644.4872090618
2705,114488.77594156498
2706,109175.36390518353
2707,118060.9290801171
2708,128207.49485617461
2709,114325.39480700056
2710,124237.71538960314
2711,293300.78531968774
2712,410325.47038298915
2713,171573.71646301975
2714,153538.9786693403
2715,167405.5614991364
2716,151555.53589714374
2717,195236.15802075225
2718,227369.08530191935
2719,150430.61352806902
2720,174187.1931670319
2721,144124.35219026185
2722,170375.1479848172
2723,139623.0662430943
2724,133818.7541836517
2725,135135.5147359824
2726,147867.0517305778
2727,180690.93287115108
2728,163936.13744462765
2729,145262.271882464
2730,142365.22289648565
2731,127494.14380336889
2732,115774.69449137253
2733,162858.24752196923
2734,151870.09319965483
